Date of Sale,Address,Postal Code,County,Price (€),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description
2019-11-29,"16 THE GREEN, ROBERTSHILL CIRCULAR RD, KILKENNY",,Kilkenny,195000.0,No,No,Second-Hand Dwelling house /Apartment,
2013-07-23,"Grange Lodge, Ballylangdon, Grange",,Waterford,200000.0,No,No,Second-Hand Dwelling house /Apartment,
2014-05-29,"73 Ghort na Mara, Seafield Road, Blackrock",,Louth,72000.0,Yes,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
2020-03-05,"26, Radharc Na Siuire, Knockboy",,Waterford,145374.0,No,Yes,New Dwelling house /Apartment,
2018-02-15,"THE COTTAGE, KILROE, BALLYLOOBEY",,Tipperary,49750.0,No,No,Second-Hand Dwelling house /Apartment,
2017-12-01,"8 CHERRYVALLEY GREEN, RATHMOLYON, MEATH",,Meath,200000.0,No,No,Second-Hand Dwelling house /Apartment,
2011-06-09,"79 St. John's Crescent, Clondalkin, Dublin 22",Dublin 15,Dublin,125000.0,No,No,Second-Hand Dwelling house /Apartment,
2021-04-15,"14 BLACKHALL COURT, DUBLIN 7, DUBLIN",Dublin 7,Dublin,215000.0,No,No,Second-Hand Dwelling house /Apartment,
2015-08-31,"17 Hillcrest Manor, Newport, County Tipperary",,Tipperary,140969.17,No,Yes,New Dwelling house /Apartment,greater than 125 sq metres
2011-01-10,"28 Weavers Hall, The Gallops",,Dublin,202643.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
2014-03-28,"7 FERRYCARRIG DRIVE, FAIRFIELD, COOLOCK",,Dublin,120000.0,No,No,Second-Hand Dwelling house /Apartment,
2017-12-11,"24 GARDEN VILLAGE DR, KILPEDDER, WICKLOW",,Wicklow,290000.0,No,No,Second-Hand Dwelling house /Apartment,
2014-12-01,"15 RAMLEH HALL, CONVENT AVE, MOUNT ST ANNES DUBLIN 6",Dublin 6,Dublin,315000.0,No,No,Second-Hand Dwelling house /Apartment,
2021-03-04,"CROSSAYLE, CAPPAWHITE, CO. TIPPERARY",,Tipperary,227500.0,No,No,Second-Hand Dwelling house /Apartment,
2019-05-13,"THE STONE HOUSE, THE GREEN RD, PARKSWOOD UPPER",,Waterford,180000.0,No,No,Second-Hand Dwelling house /Apartment,
2017-07-13,"187 Churchfields, Ashbourne, Co. Meath",,Meath,261215.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
2018-05-18,"APPARTMENT 2, ROEBUCK PARK HOUSE, LARCHFIELD PARK GOATSTOWN",Dublin 14,Dublin,340000.0,No,No,Second-Hand Dwelling house /Apartment,
2017-04-05,"16 Park Avenue, Millers Glen, Swords",,Dublin,288545.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
2020-07-21,"25 BEAUPARK CRESCENT, CLONGRIFFIN, DUBLIN 13",Dublin 13,Dublin,360000.0,No,No,Second-Hand Dwelling house /Apartment,
2016-10-27,"60 MAYORSTONE DR, LIMERICK, LIMERICK",,Limerick,232000.0,No,No,Second-Hand Dwelling house /Apartment,
2016-05-23,"29 BELARMINE HALL, STEPASIDE, DUBLIN 18",Dublin 18,Dublin,280000.0,No,No,Second-Hand Dwelling house /Apartment,
2019-03-27,"17 ARDEEVIN AVE, LUCAN, DUBLIN",,Dublin,540000.0,No,No,Second-Hand Dwelling house /Apartment,
2016-07-07,"38 MELROSE COURT, GEORGES ST UPPER, WEXFORD",,Wexford,73000.0,No,No,Second-Hand Dwelling house /Apartment,
2020-02-28,"87 River Crescent, Virginia",,Cavan,201762.0,No,Yes,New Dwelling house /Apartment,
2014-03-07,"14 FREDERICK AVE, STRAWHALL, CARLOW",,Carlow,170000.0,No,No,Second-Hand Dwelling house /Apartment,
2019-06-12,"26 THE GLEN, WATERFORD, WATERFORD",,Waterford,87000.0,No,No,Second-Hand Dwelling house /Apartment,
2016-12-16,"APT 72, NORTH QUAY PLACE, POPES QUAY",,Cork,110000.0,No,No,Second-Hand Dwelling house /Apartment,
2021-10-19,"No 39 Eaton Close, Rathcoole, Dublin",,Dublin,315000.0,No,Yes,New Dwelling house /Apartment,
2021-05-06,"58 THE PARK, MARTELLO VILLAGE, BRYANSTOWN",,Louth,170000.0,No,No,Second-Hand Dwelling house /Apartment,
2017-04-25,"65 CURRAGH WOODS, FRANKFIELD, CORK",,Cork,285000.0,No,No,Second-Hand Dwelling house /Apartment,
2021-03-02,"64 PARNELL PARK, NAVAN, MEATH",,Meath,122500.0,No,No,Second-Hand Dwelling house /Apartment,
2020-06-17,"14 Knightsgate Walk, Rush",,Dublin,299559.47,No,Yes,New Dwelling house /Apartment,
2019-11-14,"Apartment No.161 Abbot Court, Cualanor, Upper Glenageary Road",,Dublin,340089.43,No,Yes,New Dwelling house /Apartment,
2011-04-20,"60 Glenmore Park, Muirhevnamor, Dundalk",,Louth,52000.0,No,No,Second-Hand Dwelling house /Apartment,
2018-08-15,"60 GARRAN ARD, DOUGHISKA, GALWAY",,Galway,227000.0,No,No,Second-Hand Dwelling house /Apartment,
2021-08-06,"3 Hoban Park, Callan",,Kilkenny,138259.0,Yes,No,New Dwelling house /Apartment,
2016-11-04,"IVYDENE, KNOWHEAD RD, MUFF",,Donegal,182500.0,No,No,Second-Hand Dwelling house /Apartment,
2018-01-18,"84 SAND DUNE HOLIDAY COTTAGES, BANNA, KERRY",,Kerry,35000.0,No,No,Second-Hand Dwelling house /Apartment,
2012-09-13,"The Cottage, Walshestown",,Dublin,145000.0,No,No,Second-Hand Dwelling house /Apartment,
2020-03-19,"13 CEANN MARA COURT, PAIRC NA GLOINE, KENMARE",,Kerry,170000.0,No,No,Second-Hand Dwelling house /Apartment,
2016-04-13,"CAMPILE, NEW ROSS, WEXFORD",,Wexford,105000.0,No,No,Second-Hand Dwelling house /Apartment,
2018-09-28,"18 The Gardens, Westfield, Leixlip",,Kildare,330396.46,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
2016-01-29,"QUINVILLE ABBEY, QUIN, CLARE",,Clare,1360000.0,No,No,Second-Hand Dwelling house /Apartment,
2017-08-31,"119 STILLORGAN HEATH, STILLORGAN, DUBLIN",,Dublin,750000.0,No,No,Second-Hand Dwelling house /Apartment,
2015-01-06,"ACORN VILLAS, MILL RD, KILLARNEY",,Kerry,370000.0,No,No,Second-Hand Dwelling house /Apartment,
2016-08-19,"33 BRYANSTOWN MANOR, DROGHEDA, LOUTH",,Louth,160000.0,No,No,Second-Hand Dwelling house /Apartment,
2016-03-16,"612 Brookfield Hall, Castletroy, Limerick",,Limerick,41694.44,No,No,Second-Hand Dwelling house /Apartment,
2016-12-19,"74 HANNAH SQR, ST EDMUNDS, PALMERSTOWN",Dublin 20,Dublin,195000.0,No,No,Second-Hand Dwelling house /Apartment,
2012-08-01,"39 McCurtain Hill, Clonakilty",,Cork,73000.0,No,No,Second-Hand Dwelling house /Apartment,
2015-02-12,"26 THORNBERRY SQ, CLONEE, DUBLIN 15",Dublin 15,Dublin,145000.0,No,No,Second-Hand Dwelling house /Apartment,
2018-10-17,"APT 50, AVENDALE HOUSE, SEVEN OAKS",Dublin 6,Dublin,285000.0,No,No,Second-Hand Dwelling house /Apartment,
2016-08-08,"107 BALLYMUN RD, GLASNEVIN, DUBLIN 9",Dublin 9,Dublin,560000.0,No,No,Second-Hand Dwelling house /Apartment,
2021-08-16,"No. 5 Rowan Lane, Ballinvragnosig, Riverstick",,Cork,726872.24,No,Yes,New Dwelling house /Apartment,
2020-04-20,"79 BARLEY FIELD  WICKLOW HILLS, NEWTOWNMOUNTKENNEDY, WICKLOW",,Wicklow,365000.0,No,No,Second-Hand Dwelling house /Apartment,
2012-08-03,"Chapel Road, Dungloe",,Donegal,75000.0,No,No,Second-Hand Dwelling house /Apartment,
2019-03-28,"2 OAKLANDS, THE MOYNE, ENNISCORTHY",,Wexford,315000.0,No,No,Second-Hand Dwelling house /Apartment,
2021-01-22,"OLD SCHOOLHOUSE, DUNGANSTOWN, WICKLOW",,Wicklow,330000.0,No,No,Second-Hand Dwelling house /Apartment,
2019-12-19,"32 THE HOLLY, ROCKFIELD, DUNDRUM DUBLIN 14",Dublin 16,Dublin,365000.0,No,No,Second-Hand Dwelling house /Apartment,
2018-08-28,"51 BROOKSIDE, BETTYSTOWN, MEATH",,Meath,212500.0,No,No,Second-Hand Dwelling house /Apartment,
2015-02-05,"35 DROMIN GREEN, BALLYGOLOGUE, LISTOWEL",,Kerry,107500.0,No,No,Second-Hand Dwelling house /Apartment,
2017-02-08,"13 Taney Green, Taney Road, Dundrum",,Dublin,718061.67,No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres
2020-02-03,"16 Bishops Gate, Enniskerry Road",Dublin 18,Dublin,524229.08,No,Yes,New Dwelling house /Apartment,
2017-06-09,"EARLSPARK, LOUGHREA, CO GALWAY",,Galway,195000.0,No,No,Second-Hand Dwelling house /Apartment,
2014-10-24,"HERONDALE, BALLINESKER, CURRACLOE",,Wexford,135000.0,No,No,Second-Hand Dwelling house /Apartment,
2019-12-12,"209 COILL TIRE, DOUGHISKA, GALWAY",,Galway,260000.0,No,No,Second-Hand Dwelling house /Apartment,
2014-12-22,"101 ALLIN'S QUAY, PIER HEAD, YOUGHAL",,Cork,2656400.0,No,No,Second-Hand Dwelling house /Apartment,
2012-04-12,"111 Garavogue Villas, Sligo",,Sligo,57500.0,No,No,Second-Hand Dwelling house /Apartment,
2021-02-16,"14 KNOCKLYNE VALLEY, SUNHILL, KILLORGLIN",,Kerry,235000.0,No,No,Second-Hand Dwelling house /Apartment,
2014-11-11,"FLAT 2, 16 DORSET STREET, DUBLIN 1",,Dublin,90000.0,No,No,Second-Hand Dwelling house /Apartment,
2017-02-09,"17 MELIFONT AV, DUNLAOGHAIRE, DUBLIN",,Dublin,525000.0,No,No,Second-Hand Dwelling house /Apartment,
2019-01-15,"48 RAITHIN EOIGHAN, MULLINGAR, WESTMEATH",,Westmeath,74000.0,No,No,Second-Hand Dwelling house /Apartment,
2014-11-20,"4 ARUNDEL, MONKSTOWN VALLEY, MONKSTOWN",,Dublin,320000.0,No,No,Second-Hand Dwelling house /Apartment,
2020-12-15,"AVALON, 121 GOATSTOWN RD, GOATSTOWN DUBLIN 14",Dublin 14,Dublin,740000.0,No,No,Second-Hand Dwelling house /Apartment,
2015-05-20,"48 MAPLE DRIVE, ARCHERSTOWN WOOD, ASHBOURNE",,Meath,287000.0,No,No,Second-Hand Dwelling house /Apartment,
2021-04-29,"511 HOWTH RD, RAHENY, DUBLIN 5",Dublin 5,Dublin,810000.0,No,No,Second-Hand Dwelling house /Apartment,
2019-12-16,"12 ANDREW ST, WATERFORD, WATERFORD",,Waterford,145000.0,No,No,Second-Hand Dwelling house /Apartment,
2011-12-19,"24 ASSUMPTION PLACE, CLONAKILTY",,Cork,117000.0,No,No,Second-Hand Dwelling house /Apartment,
2014-10-06,"Apt 227 Charlestown Centre, Charlestown Place, St. Margaret's Road  Finglas",Dublin 11,Dublin,194086.0,No,No,Second-Hand Dwelling house /Apartment,
2014-01-27,"40 ST BEGNETS VILLAS, DALKEY, DUBLIN",,Dublin,420000.0,No,No,Second-Hand Dwelling house /Apartment,
2018-09-14,"31 Springfort Meadows, Nenagh",,Tipperary,229074.88,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
2016-10-28,"58 GLEDSWOOD PARK, CLONSKEA, DUBLIN 14",Dublin 14,Dublin,575000.0,No,No,Second-Hand Dwelling house /Apartment,
2017-02-17,"50 woodbank, dublin road, shankill",Dublin 18,Dublin,392070.49,No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres
2021-08-23,"KILMURRAY, ENFIELD, COUNTY MEATH",,Meath,100000.0,No,No,Second-Hand Dwelling house /Apartment,
2015-11-04,"86 BELARMINE PLACE, STEPASIDE DUBLIN 18, DUBLIN",Dublin 18,Dublin,225000.0,No,No,Second-Hand Dwelling house /Apartment,
2018-05-29,"76 DUN NA MARA, RENMORE, GALWAY",,Galway,358000.0,No,No,Second-Hand Dwelling house /Apartment,
2020-01-16,"1 Abbey Farm Demesne, Celbridge, Co Kildare",,Kildare,493392.0,No,Yes,New Dwelling house /Apartment,
2016-03-22,"GLEBE, INVER, CO. DONEGAL",,Donegal,50000.0,No,No,Second-Hand Dwelling house /Apartment,
2017-09-06,"77 SCRAHAN MEWS, KILLARNEY, KERRY",,Kerry,265000.0,No,No,Second-Hand Dwelling house /Apartment,
2016-11-10,"COIS CUAN, CAHORE HARBOUR, BALLYGARRETT",,Wexford,200000.0,No,No,Second-Hand Dwelling house /Apartment,
2017-11-07,"HOLY FAITH CONVENT, KILCOOLE, CO WICKLOW",,Wicklow,2373000.0,No,No,Second-Hand Dwelling house /Apartment,
2017-08-18,"19 LAKYLE HEIGHTS, ARDNACRUSHA, CLARE",,Clare,260000.0,No,No,Second-Hand Dwelling house /Apartment,
2018-10-25,"ARDAGH, BALLYMOE, COUNTY GALWAY",,Galway,16000.0,No,No,Second-Hand Dwelling house /Apartment,
2019-03-27,"4 GLEBE VIEW, FARNAGH, CO. LONGFORD",,Longford,49560.0,Yes,No,Second-Hand Dwelling house /Apartment,
2018-07-20,"OGONNELLOE, TUAMGRANEY, CO. CLARE",,Clare,250000.0,No,No,Second-Hand Dwelling house /Apartment,
2017-11-01,"69 MANGERTON CLOSE, THE GLEN, CO CORK",,Cork,150000.0,No,No,Second-Hand Dwelling house /Apartment,
2018-08-07,"20 TRINITY SQ, TOWNSEND ST, DUBLIN 2",Dublin 2,Dublin,365000.0,No,No,Second-Hand Dwelling house /Apartment,
2020-12-09,"COLLOGUE HOUSE MOSTRIM, LONGFORD, LONGFORD",,Longford,110000.0,No,No,Second-Hand Dwelling house /Apartment,
2021-10-08,"64 SAINT PETER'S ROAD, DUBLIN 12",Dublin 12,Dublin,350000.0,No,No,Second-Hand Dwelling house /Apartment,
2017-01-27,"175 CHURCHFIFLDS, ASHBOURNE, MEATH",,Meath,244000.0,No,No,Second-Hand Dwelling house /Apartment,
2016-11-22,"26 SESKIN VIEW RD, TALLAGHT, DUBLIN 24",Dublin 24,Dublin,237500.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
2015-08-19,"3 BLOCK D LINDEN, DRUMGEELY, SHANNON",,Clare,14000.0,No,No,Second-Hand Dwelling house /Apartment,
2020-11-18,"74 FERNDALE, ENNIS RD, LIMERICK",,Limerick,370000.0,No,No,Second-Hand Dwelling house /Apartment,
2013-12-12,"35 Cnoic Caislean, Knockboy, Waterford",,Waterford,149779.73,No,Yes,New Dwelling house /Apartment,greater than 125 sq metres
2021-09-22,"BROCKEY COTTAGES, FINTRA ROAD, KILLYBEGS",,Donegal,73000.0,No,No,Second-Hand Dwelling house /Apartment,
2014-01-27,"63 BRIAN AVE, MARINO, DUBLIN 3",,Dublin,410000.0,No,No,Second-Hand Dwelling house /Apartment,
2018-04-12,"15 OAK PARK DRIVE, CARLOW, CARLOW",,Carlow,260000.0,No,No,Second-Hand Dwelling house /Apartment,
2021-11-19,"5 ST PATRICK'S SQUARE, OFF GERALD GRIFFIN STREET, CORK",,Cork,160000.0,No,No,Second-Hand Dwelling house /Apartment,
2021-01-19,"55 CLOONTUSKERT, BALLYLEAGUE, ROSCOMMON",,Roscommon,59640.0,Yes,No,Second-Hand Dwelling house /Apartment,
2020-12-21,"55 THE HAYMARKET, CATHEDRAL PLACE, LIMERICK",,Limerick,81537.0,No,No,Second-Hand Dwelling house /Apartment,
2014-06-23,"16 The Drive, Broadale, Maryborough Douglas",,Cork,205000.0,No,No,Second-Hand Dwelling house /Apartment,
2018-03-15,"ST JUDES, BROWNSTOWN, CURRAGH",,Kildare,260000.0,No,No,Second-Hand Dwelling house /Apartment,
2017-08-25,"APT 1 THE VETERAN, STABLE YARD, TENNYPARK",,Kilkenny,80000.0,No,No,Second-Hand Dwelling house /Apartment,
2015-07-20,"SHALEE, KILNAMONA, ENNIS",,Clare,52000.0,No,No,Second-Hand Dwelling house /Apartment,
2017-08-30,"41 GRANGEMORE CRESCENT, DONAGHMEDE, DUBLIN 13",Dublin 13,Dublin,275000.0,No,No,Second-Hand Dwelling house /Apartment,
2016-07-29,"21 CLUAIN ARD, BWEENG, CO CORK",,Cork,150000.0,No,No,Second-Hand Dwelling house /Apartment,
2018-12-12,"21 CHURCHVIEW CLAREGALWAY, CLAREGALWAY, GALWAY",,Galway,250000.0,No,No,Second-Hand Dwelling house /Apartment,
2018-08-07,"56 THE OAT HOUSE, BAKERS YARD, PORTLAND ST NORTH DUBLIN 1",Dublin 1,Dublin,310000.0,No,No,Second-Hand Dwelling house /Apartment,
2016-05-17,"APT 3  GROUND FLOOR, NEW STREET, BALLINROBE",,Mayo,32500.0,No,No,Second-Hand Dwelling house /Apartment,
2014-08-15,"APT 2 ABOVE BDP, MAIN ST, KILCULLEN",,Kildare,125000.0,No,No,Second-Hand Dwelling house /Apartment,
2013-02-12,"4 St Esra Close, Killester Avenue, Killester",,Dublin,325000.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
2011-12-14,"171, branswood, athy",,Kildare,110000.0,Yes,No,Second-Hand Dwelling house /Apartment,
2015-01-26,"4O OLD COURT MANOR, FIRHOUSE, DUBLIN 24",Dublin 24,Dublin,330000.0,No,No,Second-Hand Dwelling house /Apartment,
2012-11-16,"GRANGE, CLAREEN, BIRR",,Offaly,100000.0,No,No,Second-Hand Dwelling house /Apartment,
2018-11-30,"41 RADHARC AN CHAISLAIN, NAAS, KILDARE",,Kildare,89951.92,Yes,No,Second-Hand Dwelling house /Apartment,
2020-04-02,"1 Shackleton Lawn, Shackleton Park, Lucan",,Dublin,317180.62,No,Yes,New Dwelling house /Apartment,
2018-09-28,"2 ASCAL SETANTA, THE FERNS, BLACKROCK",,Louth,288000.0,No,No,Second-Hand Dwelling house /Apartment,
2010-06-10,"18 Cuirt na Ri, Old Laghey Road, Donegal Town",,Donegal,185000.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
2016-11-17,"No 7 An Riasc, Farnham Drive, Finglas",Dublin 11,Dublin,245000.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
2018-11-16,"24 MILLRACE, DULEEK, COUNTY MEATH",,Meath,173000.0,No,No,Second-Hand Dwelling house /Apartment,
2019-05-29,"47 JOHN MC CORMACK AVENUE, WALKINSTOWN, DUBLIN 12",Dublin 12,Dublin,380000.0,No,No,Second-Hand Dwelling house /Apartment,
2021-09-23,"HERON'S REST, CRAGLEA, KILLALOE",,Clare,795000.0,No,No,Second-Hand Dwelling house /Apartment,
2012-05-24,"11 Hillview, Ballinaboola, Newbawn",,Wexford,150000.0,No,No,Second-Hand Dwelling house /Apartment,
2013-08-13,"Annaville Residence, Dundrum Road",,Dublin,7675771.0,No,No,Second-Hand Dwelling house /Apartment,
2014-08-01,"8 Heathfield Cresent, Cappagh Road, Finglas",Dublin 11,Dublin,116982.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
2017-08-03,"18 ORCHARD UPPER, OLD GOLF LINKS RD, KILKENNY",,Kilkenny,275000.0,No,No,Second-Hand Dwelling house /Apartment,
2016-02-05,"APT 4, 2 GARDINER PL, DUBLIN 1",Dublin 1,Dublin,23572.0,No,No,Second-Hand Dwelling house /Apartment,
2016-11-04,"5 BARNWELL SQUARE WEST, HANSFIELD SQUARE",Dublin 15,Dublin,290000.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
2022-01-06,"506 ASH CLOSE, ELM PARK, CASTLETROY",,Limerick,240000.0,No,No,Second-Hand Dwelling house /Apartment,
2020-04-23,"60 BARRACK RD, FOXFORD, MAYO",,Mayo,100000.0,No,No,Second-Hand Dwelling house /Apartment,
2018-06-25,"2 DAVIS RD, CLONMEL, CO TIPPERARY",,Tipperary,118000.0,No,No,Second-Hand Dwelling house /Apartment,
2015-08-19,"98 Maryfield Crescent, Artane, Dublin 5",Dublin 5,Dublin,297000.0,No,No,Second-Hand Dwelling house /Apartment,
2019-12-20,"KIRWANS, BALLYCROGUE, CARLOW",,Carlow,300000.0,No,No,Second-Hand Dwelling house /Apartment,
2018-05-29,"15 DROIMEALA, CLONMEL, TIPPERARY",,Tipperary,130000.0,Yes,No,Second-Hand Dwelling house /Apartment,
2016-08-16,"APT 19 ROCKBROOK COURT, DUBLIN ROAD, ATHLONE",,Westmeath,66000.0,No,No,Second-Hand Dwelling house /Apartment,
2010-02-19,"231 Palmerstown Woods, Clondalkin",Dublin 22,Dublin,250000.0,No,No,Second-Hand Dwelling house /Apartment,
2015-01-21,"38 ST BRENDANS TERRACE, KILLARNEY, KERRY",,Kerry,50000.0,No,No,Second-Hand Dwelling house /Apartment,
2010-07-08,"74 Briarwood Avenue, Clonsilla, Dublin 15",Dublin 15,Dublin,177500.0,No,No,Second-Hand Dwelling house /Apartment,
2014-07-11,"70 CASTLEDAWSON, MAYNOOTH, KILDARE",,Kildare,405000.0,No,No,Second-Hand Dwelling house /Apartment,
2017-06-26,"21 HARBOUR VIEW, SCOTCH QUAY, WATERFORD",,Waterford,85000.0,No,No,Second-Hand Dwelling house /Apartment,
2018-11-30,"261 MORELL DALE, NAAS, KILDARE",,Kildare,305000.0,No,No,Second-Hand Dwelling house /Apartment,
2020-07-08,"WEST WINDS, MAIN ST, BALLYHEIGUE",,Kerry,110000.0,No,No,Second-Hand Dwelling house /Apartment,
2012-10-12,"30 Woodbrook, Glanmire, Cork",,Cork,170000.0,No,No,Second-Hand Dwelling house /Apartment,
2015-04-29,"MAIN STREET, MOUNTCHARLES, DONEGAL",,Donegal,50000.0,No,No,Second-Hand Dwelling house /Apartment,
2013-07-19,"68 Cherryfield Road, Walkinstown",Dublin 12,Dublin,310000.0,No,No,Second-Hand Dwelling house /Apartment,
2015-03-03,"25 Ardcahon Drive, Lehenaghmore, Cork",,Cork,175330.39,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
2019-06-07,"5 AISLING GAEL, FATHER RUSSELL RD, RAHEEN",,Limerick,216000.0,No,No,Second-Hand Dwelling house /Apartment,
2021-12-14,"5 MILWARD TERRACE, MEATH RD, BRAY",,Wicklow,685000.0,No,No,Second-Hand Dwelling house /Apartment,
2010-04-24,"Lockardstown, Ballinea, Mullingar",,Westmeath,90000.0,Yes,No,Second-Hand Dwelling house /Apartment,
2010-07-15,"Ahanesk House, Ahanesk, Midleton",,Cork,108000.0,Yes,No,Second-Hand Dwelling house /Apartment,
2017-01-25,"5 BARROW ST, RINGSEND, DUBLIN 4",Dublin 4,Dublin,180000.0,No,No,Second-Hand Dwelling house /Apartment,
2019-12-16,"Apt 2  75A THOMAS MOORE ROAD, WALKINSTOWN, DUBLIN 12",,Dublin,137500.0,No,No,Second-Hand Dwelling house /Apartment,
2013-08-12,"Finlieve, Hoar Rock, Skerries",,Dublin,770000.0,No,No,Second-Hand Dwelling house /Apartment,
2019-10-17,"15 Seagreen Gate, Blacklion, Greystones",,Wicklow,418502.2,No,Yes,New Dwelling house /Apartment,
2018-12-06,"445 KILMAINHAM SQ, INCHICORE RD, DUBLIN 8",Dublin 8,Dublin,430000.0,No,No,Second-Hand Dwelling house /Apartment,
2018-09-07,"25 LINTOWN GREEN, JOHNSWELL RD, KILKENNY",,Kilkenny,175000.0,Yes,No,Second-Hand Dwelling house /Apartment,
2021-11-26,"APT 61 BRIGHTON WOOD, BRIGHTON ROAD, FOXROCK",,Dublin,528634.0,No,Yes,New Dwelling house /Apartment,
2016-07-27,"61 CILL BEG MANOR, STRADBALLY, LAOIS",,Laois,168000.0,No,No,Second-Hand Dwelling house /Apartment,
2019-09-20,"17 PILLAR PARK, BUNCRANA, DONEGAL",,Donegal,137500.0,Yes,No,Second-Hand Dwelling house /Apartment,
2017-08-02,"106 BELFRY HALL, CITYWEST RD, CITYWEST DUBLIN 24",Dublin 24,Dublin,183000.0,No,No,Second-Hand Dwelling house /Apartment,
2017-02-09,"50 MARBLE CREST, KILKENNY, KILKENNY",,Kilkenny,170000.0,No,No,Second-Hand Dwelling house /Apartment,
2013-10-25,"67 Yewlands, Maryborough Woods, Douglas",,Cork,264000.0,No,No,Second-Hand Dwelling house /Apartment,
2016-05-23,"FORTLAND, EASKEY, COUNTY SLIGO",,Sligo,36000.0,No,No,Second-Hand Dwelling house /Apartment,
2021-03-25,"70 BOROIMHE CEDARS, SWORDS, DUBLIN",,Dublin,265000.0,No,No,Second-Hand Dwelling house /Apartment,
2017-03-10,"156 SPRINGDALE RD, RAHENY, DUBLIN 5",Dublin 5,Dublin,257000.0,No,No,Second-Hand Dwelling house /Apartment,
2019-05-15,"25B THORNVILLE RD, KILBARRACK, DUBLIN 5",Dublin 5,Dublin,314000.0,No,No,Second-Hand Dwelling house /Apartment,
2012-09-12,"33 Pallas Derg, Newtown, Nenagh",,Tipperary,60000.0,No,No,Second-Hand Dwelling house /Apartment,
2015-10-02,"55 TALBOTS GATE, FRESHFORD RD, KILKENNY",,Kilkenny,242500.0,No,No,Second-Hand Dwelling house /Apartment,
2017-10-12,"13 CASTLECOURT, CLANCY STRAND, LIMERICK",,Limerick,177000.0,No,No,Second-Hand Dwelling house /Apartment,
2010-05-19,"Carrigcleenabeg, Bweeng, Mallow.",,Cork,125000.0,No,No,Second-Hand Dwelling house /Apartment,
2018-07-19,"10 BALLYCULLEN GREEN, OLDCOURT ROAD, BALLYCULLEN",Dublin 24,Dublin,329268.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres
2016-08-30,"25 OLDTOWN PARK, SANTRY, DUBLIN 9",Dublin 9,Dublin,317500.0,No,No,Second-Hand Dwelling house /Apartment,
2014-02-06,"TERRERATH, NEW ROSS, CO. WEXFORD",,Wexford,48000.0,No,No,Second-Hand Dwelling house /Apartment,
